id,name,lang,new stars
9384267,electron/electron,C++,23
5108051,opencv/opencv,C++,46
259463685,carbon-language/carbon-lang,C++,46
39840932,google/googletest,C++,12
4524181,facebook/folly,C++,8
191820100,google/mediapipe,C++,13
197275130,microsoft/winget-cli,C++,60
81227005,facebookresearch/faiss,C++,28
3351871,qbittorrent/qBittorrent,C++,19
26038648,gabime/spdlog,C++,13
95879426,Tencent/ncnn,C++,12
149111813,Tencent/MMKV,C++,4
38581626,pybind/pybind11,C++,6
8162615,PointCloudLibrary/pcl,C++,9
23086893,google/re2,C++,7
1690480,qgis/QGIS,C++,26
2436255,Project-OSRM/osrm-backend,C++,2
22660515,doctest/doctest,C++,9
61980658,azerothcore/azerothcore-wotlk,C++,5
112542515,NVIDIA/cutlass,C++,4
245072514,llvm/circt,C++,3
251034106,momo5502/boiii,C++,10
544596167,socketsupply/socket,C++,7
606856060,ZeroMemoryEx/Amsi-Killer,C++,49
404901674,ZeroMemoryEx/APT38-0day-Stealer,C++,22
